TEST_BATTERY_ID,TEST_BATTERY_QUERY_FEATURE,TEST_BATTERY_QUERY_VALUE,1_Most_Similar_Battery_ID,1_Most_Similar_Battery_ID_SCORE,2_Most_Similar_Battery_ID,2_Most_Similar_Battery_ID_SCORE,3_Most_Similar_Battery_ID,3_Most_Similar_Battery_ID_SCORE,4_Most_Similar_Battery_ID,4_Most_Similar_Battery_ID_SCORE,5_Most_Similar_Battery_ID,5_Most_Similar_Battery_ID_SCORE,6_Most_Similar_Battery_ID,6_Most_Similar_Battery_ID_SCORE,7_Most_Similar_Battery_ID,7_Most_Similar_Battery_ID_SCORE,8_Most_Similar_Battery_ID,8_Most_Similar_Battery_ID_SCORE,9_Most_Similar_Battery_ID,9_Most_Similar_Battery_ID_SCORE,10_Most_Similar_Battery_ID,10_Most_Similar_Battery_ID_SCORE
b3c34,slope_last_300_cycles,-0.0004532053073247274,b1c3,2.7724305788675977e-05,b1c20,2.90393829345703e-05,b1c18,4.254897435506186e-05,b1c24,5.4092605908711764e-05,b1c41,5.825757980346683e-05,b1c5,5.846063296000161e-05,b1c11,7.15814034144083e-05,b1c23,7.389307022094728e-05,b1c40,7.866044839223229e-05,b1c9,8.155484994252523e-05
b3c34,mean_grad_last_300_cycles,-0.0004532641172409058,b1c3,2.804378668467205e-05,b1c20,2.9450257619222e-05,b1c18,4.155715306599934e-05,b1c24,5.4098963737487745e-05,b1c41,5.809843540191648e-05,b1c5,5.88568051656087e-05,b1c11,7.25229581197103e-05,b1c23,7.37484296162923e-05,b1c40,8.152246475219723e-05,b1c9,8.326848347981765e-05
b3c34,slope_last_400_cycles,-0.0003628353774547577,b1c3,1.1605471372604342e-05,b1c18,3.569841384887696e-05,b1c4,4.2484551668167116e-05,b1c5,4.810571670532226e-05,b1c11,5.249276757240295e-05,b1c24,5.385741591453549e-05,b1c41,5.641460418701169e-05,b1c20,6.667524576187134e-05,b1c23,6.914973258972164e-05,b1c15,7.29839503765106e-05
b3c34,mean_grad_last_400_cycles,-0.0003629274666309357,b1c3,1.200139522552487e-05,b1c18,3.519162535667417e-05,b1c4,4.2343437671661416e-05,b1c5,4.8364698886871295e-05,b1c11,5.3216367959976155e-05,b1c24,5.3746700286865195e-05,b1c41,5.643129348754879e-05,b1c20,6.68765604496002e-05,b1c23,6.88003003597259e-05,b1c15,7.304802536964414e-05
b3c34,slope_last_500_cycles,-0.0003048650026321411,b1c3,2.3215889930725073e-05,b1c11,3.738558292388914e-05,b1c5,4.315185546874999e-05,b1c24,4.585087299346924e-05,b1c15,5.628621578216553e-05,b1c1,6.068253517150878e-05,b1c17,6.501615047454834e-05,b1c28,6.827688217163087e-05,b1c40,7.10388422012329e-05,b1c34,7.69869089126587e-05
b3c34,mean_grad_last_500_cycles,-0.00030482876300811767,b1c3,2.35222578048706e-05,b1c11,3.748416900634766e-05,b1c5,4.3256044387817404e-05,b1c24,4.616427421569823e-05,b1c15,5.633389949798585e-05,b1c1,6.0567975044250504e-05,b1c17,6.515336036682132e-05,b1c28,6.842923164367674e-05,b1c40,7.242906093597414e-05,b1c34,7.710039615631102e-05
b3c34,slope_last_600_cycles,-0.00026426603396733603,b1c4,6.8200627962748455e-06,b1c3,2.204110225041705e-05,b1c11,2.930055061976111e-05,b1c1,3.816823164621991e-05,b1c24,4.0534238020579e-05,b1c5,4.0831367174784354e-05,b1c15,4.256993532180786e-05,b1c17,4.9336453278859464e-05,b1c28,5.650401115417478e-05,b1c40,6.071796019872029e-05
b3c34,mean_grad_last_600_cycles,-0.0002643506725629171,b1c4,6.724099318186432e-06,b1c3,2.204010883967081e-05,b1c11,2.9280086358388232e-05,b1c1,3.845522801081342e-05,b1c24,4.048417011896766e-05,b1c5,4.07894452412923e-05,b1c15,4.253407319386801e-05,b1c17,4.925131797790523e-05,b1c28,5.6653519471486376e-05,b1c38,6.121555964152018e-05
b3c34,slope_last_700_cycles,-0.00023544285978589739,b1c4,3.4099817276001e-06,b1c3,2.080925873347694e-05,b1c11,2.105942794254848e-05,b1c15,2.7783342770167774e-05,b1c1,3.178221838814871e-05,b1c24,3.3498747008187455e-05,b1c5,3.418888364519393e-05,b1c17,3.901762621743337e-05,b1c28,4.578130585806709e-05,b1c40,4.7751920563834075e-05
b3c34,mean_grad_last_700_cycles,-0.00023548245429992674,b1c4,3.3800091062273128e-06,b1c3,2.0905903407505587e-05,b1c11,2.1056788308279856e-05,b1c15,2.7635523251124804e-05,b1c1,3.124381814684186e-05,b1c24,3.370242459433423e-05,b1c5,3.4111227308000844e-05,b1c17,3.901515688214984e-05,b1c28,4.573702812194825e-05,b1c36,4.7920346260070816e-05
b3c34,slope_last_800_cycles,-0.00021238721907138825,b1c4,1.5668570995332654e-07,b1c3,1.6360953450202944e-05,b1c1,2.825498580932617e-05,b1c5,2.829149365425108e-05,b1c24,2.928860485553741e-05,b1c17,3.079153597354889e-05,b1c28,3.7957131862640384e-05,b1c26,4.926443099975586e-05,b1c7,5.810454487800598e-05,b1c11,nan
b3c34,mean_grad_last_800_cycles,-0.00021238826215267182,b1c4,3.024935722351237e-07,b1c3,1.641124486923218e-05,b1c1,2.8289854526519775e-05,b1c5,2.8351023793220514e-05,b1c24,2.9366686940193168e-05,b1c17,3.082603216171263e-05,b1c28,3.794670104980468e-05,b1c26,4.9863457679748545e-05,b1c7,5.8962181210517887e-05,b1c11,nan
b3c34,slope_last_900_cycles,-0.0001943602164586385,b1c4,9.95198885599775e-07,b1c3,1.4078021049499515e-05,b1c5,2.3876428604125972e-05,b1c1,2.7004877726236976e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan
b3c34,mean_grad_last_900_cycles,-0.0001944165759616428,b1c4,1.0410282346937365e-06,b1c3,1.4061133066813156e-05,b1c5,2.3836559719509544e-05,b1c1,2.7048654026455338e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan
b3c34,slope_last_1000_cycles,-0.00017915040254592895,b1c4,7.032752037048327e-07,b1c3,1.5199840068817137e-05,b1c1,1.99141502380371e-05,b1c5,2.0881056785583497e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan
b3c34,mean_grad_last_1000_cycles,-0.00017916721105575562,b1c4,7.920861244201788e-07,b1c3,1.5275418758392334e-05,b1c1,2.017480134963991e-05,b1c5,2.0876765251159662e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan
b3c34,cycle,1159,b1c5,85,b1c9,106,b1c41,107,b1c24,141,b1c23,144,b1c40,194,b1c29,241,b1c3,276,b1c14,278,b1c31,284
b3c35,slope_last_10_cycles,-0.00047728419303894043,b1c2,3.994107246398928e-05,b1c0,5.881190299987792e-05,b1c41,0.00011723041534423824,b1c28,0.00014481544494628908,b1c24,0.0001579463481903076,b1c14,0.00015895962715148924,b1c29,0.00016000270843505857,b1c17,0.00018388032913208008,b1c4,0.00020542144775390623,b1c3,0.0002101421356201172
b3c35,mean_grad_last_10_cycles,-0.0005122363567352295,b1c0,1.0848045349121527e-06,b1c2,5.8290362358093305e-05,b1c41,9.674429893493655e-05,b1c28,0.0001362293958663941,b1c24,0.0001484006643295288,b1c29,0.00016243457794189457,b1c14,0.0001713395118713379,b1c17,0.00019307434558868408,b1c4,0.0002157926559448242,b1c32,0.00021961927413940432
b3c35,slope_last_50_cycles,-0.0006256401538848877,b1c41,0.0001491963863372803,b1c28,0.00015662789344787602,b1c29,0.0001690614223480224,b1c14,0.00018551945686340332,b1c2,0.00018810749053955079,b1c3,0.0001919078826904297,b1c24,0.00019910693168640132,b1c4,0.0002238643169403076,b1c17,0.00023743987083435058,b1c40,0.0002463853359222412
b3c35,mean_grad_last_50_cycles,-0.0006315302848815918,b1c41,0.00015388369560241698,b1c28,0.00015917837619781492,b1c29,0.00016694128513336179,b1c14,0.0001868677139282227,b1c2,0.00019044220447540284,b1c3,0.0001909619569778442,b1c24,0.00019767105579376225,b1c4,0.00022397935390472412,b1c17,0.00023784816265106203,b1c25,0.0002462548017501832
b3c35,slope_last_100_cycles,-0.000634765625,b1c24,8.826375007629393e-05,b1c41,9.986579418182369e-05,b1c28,0.00012569308280944817,b1c29,0.00013599455356597893,b1c20,0.00013964235782623288,b1c25,0.00014272391796112062,b1c14,0.00014430344104766847,b1c40,0.0001455003023147583,b1c23,0.00015764594078063957,b1c11,0.00019661009311676024
b3c35,mean_grad_last_100_cycles,-0.0006378507614135743,b1c24,8.596897125244139e-05,b1c41,0.00010051846504211426,b1c28,0.00012614428997039786,b1c29,0.0001358550786972045,b1c20,0.00013925760984420774,b1c25,0.00014214247465133662,b1c14,0.00014559745788574215,b1c40,0.00015188276767730713,b1c23,0.00015814960002899167,b1c11,0.0001971930265426635
b3c35,slope_last_200_cycles,-0.0005694743990898132,b1c20,7.239282131195064e-06,b1c24,5.059570074081418e-05,b1c41,6.84547424316406e-05,b1c40,7.831364870071412e-05,b1c9,8.705586194992067e-05,b1c23,9.54234600067139e-05,b1c18,0.00010503113269805914,b1c5,0.00010677933692932135,b1c29,0.00010687053203582762,b1c25,0.00011165678501129156
b3c35,mean_grad_last_200_cycles,-0.0005701228976249695,b1c20,9.694993495941093e-06,b1c24,5.097180604934687e-05,b1c41,6.857037544250489e-05,b1c40,8.298903703689569e-05,b1c9,8.853316307067872e-05,b1c23,9.641230106353753e-05,b1c18,0.00010443150997161863,b1c5,0.0001074284315109252,b1c29,0.00010855317115783688,b1c25,0.0001119619607925415
b3c35,slope_last_300_cycles,-0.0004559757312138875,b1c20,2.626895904541017e-05,b1c3,3.0494729677836107e-05,b1c18,3.977855046590173e-05,b1c24,5.132218201955163e-05,b1c41,5.54871559143067e-05,b1c5,5.569020907084148e-05,b1c11,6.881097952524817e-05,b1c23,7.112264633178715e-05,b1c40,7.589002450307216e-05,b1c9,7.87844260533651e-05
b3c35,mean_grad_last_300_cycles,-0.000456238587697347,b1c20,2.6475787162780792e-05,b1c3,3.101825714111326e-05,b1c18,3.858268260955813e-05,b1c24,5.112449328104654e-05,b1c41,5.512396494547527e-05,b1c5,5.588233470916749e-05,b1c11,6.954848766326909e-05,b1c23,7.07739591598511e-05,b1c40,7.854799429575602e-05,b1c9,8.029401302337645e-05
b3c35,slope_last_400_cycles,-0.00037255480885505676,b1c3,1.8860399723052935e-06,b1c18,2.597898244857791e-05,b1c5,3.838628530502321e-05,b1c11,4.27733361721039e-05,b1c24,4.413798451423644e-05,b1c41,4.6695172786712644e-05,b1c4,5.2203983068466165e-05,b1c20,5.695581436157229e-05,b1c23,5.9430301189422597e-05,b1c15,6.326451897621156e-05
b3c35,mean_grad_last_400_cycles,-0.00037259861826896665,b1c3,2.3302435874939117e-06,b1c18,2.552047371864321e-05,b1c5,3.8693547248840336e-05,b1c11,4.35452163219452e-05,b1c24,4.407554864883424e-05,b1c41,4.676014184951783e-05,b1c4,5.2014589309692374e-05,b1c20,5.720540881156924e-05,b1c23,5.912914872169495e-05,b1c15,6.337687373161318e-05
b3c35,slope_last_500_cycles,-0.00031590282917022707,b1c3,1.2178063392639124e-05,b1c11,2.634775638580319e-05,b1c5,3.211402893066404e-05,b1c24,3.481304645538329e-05,b1c15,4.524838924407958e-05,b1c17,5.397832393646239e-05,b1c28,5.7239055633544916e-05,b1c40,6.000101566314695e-05,b1c34,6.594908237457275e-05,b1c32,6.865155696868897e-05
b3c35,mean_grad_last_500_cycles,-0.00031597661972045896,b1c3,1.2374401092529307e-05,b1c11,2.633631229400637e-05,b1c5,3.210818767547611e-05,b1c24,3.501641750335694e-05,b1c15,4.518604278564456e-05,b1c17,5.400550365448003e-05,b1c28,5.7281374931335445e-05,b1c40,6.128120422363285e-05,b1c34,6.595253944396973e-05,b1c32,6.858682632446294e-05
b3c35,slope_last_600_cycles,-0.0002744574348131816,b1c3,1.1849701404571496e-05,b1c11,1.9109149773915556e-05,b1c24,3.0342837174733442e-05,b1c5,3.06399663289388e-05,b1c15,3.23785344759623e-05,b1c17,3.914505243301391e-05,b1c28,4.6312610308329224e-05,b1c1,4.8359632492065465e-05,b1c40,5.052655935287474e-05,b1c38,5.1084955533345496e-05
b3c35,mean_grad_last_600_cycles,-0.00027443150679270427,b1c3,1.1959274609883632e-05,b1c11,1.9199252128601055e-05,b1c24,3.0403335889180483e-05,b1c5,3.070861101150512e-05,b1c15,3.245323896408083e-05,b1c17,3.917048374811805e-05,b1c28,4.65726852416992e-05,b1c1,4.85360622406006e-05,b1c38,5.1134725411733004e-05,b1c34,5.177338918050132e-05
b3c35,slope_last_700_cycles,-0.00024218312331608364,b1c4,1.0150245257786359e-05,b1c3,1.4068995203290682e-05,b1c11,1.431916441236222e-05,b1c15,2.1043079239981515e-05,b1c24,2.6758483478001195e-05,b1c5,2.744862011500767e-05,b1c17,3.2277362687247114e-05,b1c1,3.852248191833497e-05,b1c28,3.904104232788083e-05,b1c40,4.1011657033647816e-05
b3c35,mean_grad_last_700_cycles,-0.00024217597075871058,b1c3,1.4212386948721754e-05,b1c11,1.4363271849496023e-05,b1c15,2.0942006792340972e-05,b1c24,2.7008908135550398e-05,b1c5,2.7417710849217012e-05,b1c17,3.232164042336601e-05,b1c1,3.793733460562569e-05,b1c28,3.904351166316442e-05,b1c36,4.1226829801286984e-05,b1c34,4.140956061226983e-05
b3c35,slope_last_800_cycles,-0.00021945185959339143,b1c4,7.221326231956506e-06,b1c3,9.296312928199765e-06,b1c5,2.12268531322479e-05,b1c24,2.222396433353423e-05,b1c17,2.3726895451545713e-05,b1c28,3.0892491340637205e-05,b1c1,3.531962633132935e-05,b1c26,4.219979047775268e-05,b1c7,5.10399043560028e-05,b1c11,nan
b3c35,mean_grad_last_800_cycles,-0.000219486802816391,b1c4,7.401034235954301e-06,b1c3,9.312704205513003e-06,b1c5,2.1252483129501336e-05,b1c24,2.226814627647399e-05,b1c17,2.3727491497993453e-05,b1c28,3.08481603860855e-05,b1c1,3.538839519023895e-05,b1c26,4.276491701602937e-05,b1c7,5.186364054679871e-05,b1c11,nan
b3c35,slope_last_900_cycles,-0.00019965814219580756,b1c3,8.780095312330464e-06,b1c5,1.857850286695692e-05,b1c1,3.2302803463406027e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,1.885063118404814e-05
b3c35,mean_grad_last_900_cycles,-0.00019961257775624592,b1c3,8.865131272210025e-06,b1c5,1.8640557924906413e-05,b1c1,3.224465582105847e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,1.8886725107828783e-05
b3c35,slope_last_1000_cycles,-0.00018346196413040162,b1c4,5.014836788177503e-06,b1c3,1.0888278484344466e-05,b1c5,1.6569495201110827e-05,b1c1,2.422571182250977e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan
b3c35,mean_grad_last_1000_cycles,-0.00018356704711914063,b1c4,5.191922187805189e-06,b1c3,1.0875582695007324e-05,b1c5,1.6476929187774652e-05,b1c1,2.457463741302492e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan
b3c35,cycle,1094,b1c5,20,b1c9,41,b1c41,42,b1c24,76,b1c23,79,b1c40,129,b1c29,176,b1c14,213,b1c31,219,b1c7,225
b3c36,slope_last_10_cycles,-0.0010953187942504884,b1c45,1.0126829147338737e-05,b1c6,1.3762712478637782e-05,b2c13,2.0635128021240278e-05,b2c23,3.153681755065909e-05,b2c18,4.444718360900883e-05,b1c31,4.801750183105482e-05,b2c10,5.285739898681636e-05,b1c39,5.581378936767565e-05,b2c21,6.942749023437496e-05,b1c16,7.467269897460955e-05
b3c36,mean_grad_last_10_cycles,-0.0011720985174179077,b2c13,9.119510650634766e-06,b2c10,1.713931560516353e-05,b1c6,2.1103024482727007e-05,b2c23,3.784000873565687e-05,b1c16,3.8418173789977984e-05,b1c31,4.614889621734619e-05,b1c44,4.671812057495113e-05,b1c45,6.322264671325688e-05,b2c18,6.9180130958557e-05,b2c21,7.607340812683101e-05
b3c36,slope_last_50_cycles,-0.0013773548603057862,b2c18,8.287429809570365e-06,b2c23,2.1892786026000933e-05,b2c10,2.4882555007934518e-05,b2c13,3.083348274230953e-05,b2c6,3.421306610107422e-05,b1c21,5.0222873687744054e-05,b2c12,0.00012694478034973138,b1c6,0.000127713680267334,b1c39,0.00015260815620422364,b1c38,0.0001788294315338136
b3c36,mean_grad_last_50_cycles,-0.0013896882534027099,b2c18,9.51051712036119e-06,b2c23,2.2398829460144095e-05,b2c10,2.448499202728255e-05,b2c13,3.104865550994872e-05,b2c6,3.46624851226805e-05,b1c21,6.768107414245605e-05,b1c6,0.00012816786766052263,b2c12,0.00012891054153442395,b1c39,0.00014385461807250974,b1c38,0.00017623722553253155
b3c36,slope_last_100_cycles,-0.0010393333435058593,b1c37,1.5093088150024483e-05,b2c6,1.5324354171752843e-05,b1c35,2.3177266120910558e-05,b1c21,2.654790878295907e-05,b1c44,2.7165412902831936e-05,b1c43,2.9613971710205087e-05,b1c15,3.7470459938049186e-05,b1c18,3.8340091705322144e-05,b1c33,4.1359663009643425e-05,b1c16,4.4109225273132255e-05
b3c36,mean_grad_last_100_cycles,-0.0010416972637176513,b2c6,1.4582872390747062e-05,b1c37,1.7591416835785034e-05,b1c35,2.0129978656768712e-05,b1c44,2.125859260559081e-05,b1c43,2.673804759979249e-05,b1c15,3.322482109069814e-05,b1c16,3.6315023899078334e-05,b1c33,3.6459267139434676e-05,b1c18,3.8784742355346506e-05,b1c21,3.881573677062995e-05
b3c36,slope_last_200_cycles,-0.0006553849577903747,b1c9,1.1453032493591395e-06,b1c40,7.596909999847408e-06,b1c23,9.512901306152365e-06,b1c41,1.7455816268920933e-05,b1c18,1.912057399749761e-05,b1c5,2.0868778228759813e-05,b1c29,2.095997333526609e-05,b1c25,2.5746226310730024e-05,b1c11,2.9160678386688267e-05,b1c24,3.531485795974735e-05
b3c36,mean_grad_last_200_cycles,-0.0006559431552886963,b1c9,2.712905406951978e-06,b1c40,2.8312206268310547e-06,b1c23,1.0592043399810787e-05,b1c41,1.7249882221221854e-05,b1c18,1.8611252307891893e-05,b1c5,2.1608173847198465e-05,b1c29,2.2732913494110133e-05,b1c25,2.6141703128814754e-05,b1c11,2.895653247833249e-05,b1c24,3.4848451614379874e-05
b3c36,slope_last_300_cycles,-0.00047996898492177326,b1c20,2.2757053375244314e-06,b1c18,1.5785296758015987e-05,b1c24,2.7328928311665893e-05,b1c41,3.149390220642096e-05,b1c5,3.169695536295574e-05,b1c11,4.481772581736243e-05,b1c23,4.712939262390141e-05,b1c40,5.189677079518642e-05,b1c3,5.448798338572185e-05,b1c9,5.479117234547936e-05
b3c36,mean_grad_last_300_cycles,-0.0004802777369817098,b1c20,2.4366378784179753e-06,b1c18,1.4543533325195312e-05,b1c24,2.708534399668372e-05,b1c41,3.108481566111245e-05,b1c5,3.1843185424804674e-05,b1c11,4.5509338378906276e-05,b1c23,4.673480987548828e-05,b1c40,5.45088450113932e-05,b1c3,5.5057406425476076e-05,b1c9,5.625486373901363e-05
b3c36,slope_last_400_cycles,-0.00038259640336036683,b1c3,8.15555453300478e-06,b1c18,1.5937387943267835e-05,b1c5,2.834469079971314e-05,b1c11,3.2731741666793825e-05,b1c24,3.4096390008926366e-05,b1c41,3.665357828140257e-05,b1c20,4.6914219856262216e-05,b1c23,4.938870668411252e-05,b1c15,5.322292447090148e-05,b1c29,5.5483281612396214e-05
b3c36,mean_grad_last_400_cycles,-0.00038277402520179747,b1c3,7.845163345336908e-06,b1c18,1.534506678581239e-05,b1c5,2.8518140316009517e-05,b1c11,3.336980938911438e-05,b1c24,3.390014171600342e-05,b1c41,3.658473491668701e-05,b1c20,4.703000187873842e-05,b1c23,4.895374178886413e-05,b1c15,5.320146679878236e-05,b1c14,5.660861730575565e-05
b3c36,slope_last_500_cycles,-0.00032050836086273195,b1c3,7.57253170013424e-06,b1c11,2.1742224693298306e-05,b1c5,2.7508497238159157e-05,b1c24,3.0207514762878405e-05,b1c15,4.0642857551574695e-05,b1c17,4.9372792243957504e-05,b1c28,5.263352394104003e-05,b1c40,5.5395483970642066e-05,b1c34,6.134355068206787e-05,b1c32,6.404602527618409e-05
b3c36,mean_grad_last_500_cycles,-0.00032054340839385986,b1c3,7.807612419128405e-06,b1c11,2.1769523620605467e-05,b1c5,2.7541399002075208e-05,b1c24,3.0449628829956035e-05,b1c15,4.0619254112243656e-05,b1c17,4.9438714981079126e-05,b1c28,5.271458625793454e-05,b1c40,5.6714415550231947e-05,b1c34,6.138575077056882e-05,b1c32,6.402003765106204e-05
b3c36,slope_last_600_cycles,-0.0002767243981361389,b1c3,9.582738081614168e-06,b1c11,1.6842186450958228e-05,b1c24,2.8075873851776114e-05,b1c5,2.837300300598147e-05,b1c15,3.0111571153004974e-05,b1c17,3.687808911005658e-05,b1c28,4.4045646985371896e-05,b1c40,4.825959602991741e-05,b1c38,4.881799221038817e-05,b1c34,4.946102698644004e-05
b3c36,mean_grad_last_600_cycles,-0.0002767236034075419,b1c3,9.66717799504599e-06,b1c11,1.6907155513763413e-05,b1c24,2.811123927434284e-05,b1c5,2.841651439666748e-05,b1c15,3.016114234924319e-05,b1c17,3.687838713328041e-05,b1c28,4.428058862686156e-05,b1c38,4.884262879689536e-05,b1c34,4.948129256566368e-05,b1c40,4.979789257049562e-05
b3c36,slope_last_700_cycles,-0.0002450094052723476,b1c3,1.1242713247026719e-05,b1c11,1.1492882456098257e-05,b1c4,1.2976527214050322e-05,b1c15,1.821679728371755e-05,b1c24,2.3932201521737232e-05,b1c5,2.4622338158743705e-05,b1c17,2.945108073098315e-05,b1c28,3.621476037161687e-05,b1c40,3.818537507738385e-05,b1c36,3.851405211857385e-05
b3c36,mean_grad_last_700_cycles,-0.0002450333322797503,b1c3,1.1355025427682043e-05,b1c11,1.1505910328456312e-05,b1c15,1.808464527130126e-05,b1c24,2.4151546614510687e-05,b1c5,2.45603493281773e-05,b1c17,2.9464278902326297e-05,b1c28,3.618615014212471e-05,b1c36,3.836946828024727e-05,b1c34,3.855219909123012e-05,b1c40,3.930764538901191e-05
b3c36,slope_last_800_cycles,-0.00022027142345905305,b1c4,8.040890097618127e-06,b1c3,8.476749062538144e-06,b1c5,2.040728926658628e-05,b1c24,2.140440046787261e-05,b1c17,2.2907331585884092e-05,b1c28,3.0072927474975584e-05,b1c1,3.613919019699097e-05,b1c26,4.138022661209106e-05,b1c7,5.022034049034118e-05,b1c11,nan
b3c36,mean_grad_last_800_cycles,-0.00022021345794200897,b1c3,8.58604907989503e-06,b1c5,2.0525828003883364e-05,b1c24,2.1541491150856018e-05,b1c17,2.300083637237548e-05,b1c28,3.012150526046753e-05,b1c1,3.6115050315856925e-05,b1c26,4.2038261890411395e-05,b1c7,5.113698542118074e-05,b1c11,nan,b1c15,nan
b3c36,slope_last_900_cycles,-0.00019971032937367758,b1c3,8.72790813446044e-06,b1c5,1.8526315689086897e-05,b1c1,3.235499064127605e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,1.8798444006178116e-05
b3c36,mean_grad_last_900_cycles,-0.0001997664901945326,b1c3,8.711218833923345e-06,b1c5,1.8486645486619734e-05,b1c1,3.239856825934515e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,1.8732812669542103e-05
b3c36,slope_last_1000_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c36,mean_grad_last_1000_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c36,cycle,924,b1c29,6,b1c40,41,b1c14,43,b1c31,49,b1c7,55,b1c26,55,b1c28,63,b1c16,63,b1c17,66,b1c25,69
b3c40,slope_last_10_cycles,-0.0008465051651000977,b1c43,4.2676925659179904e-06,b1c5,5.209445953369119e-06,b1c27,1.1217594146728559e-05,b1c35,1.149773597717283e-05,b1c38,3.5983324050903364e-05,b1c7,3.7217140197753885e-05,b1c37,4.492402076721196e-05,b1c18,4.581809043884282e-05,b1c30,4.9048662185668924e-05,b1c40,5.460381507873537e-05
b3c40,mean_grad_last_10_cycles,-0.0009095340967178345,b1c27,5.036592483520508e-06,b1c43,5.97536563873291e-06,b1c35,6.431341171264627e-06,b1c5,2.813041210174554e-05,b1c38,3.4183263778686523e-05,b1c37,4.411041736602779e-05,b1c18,6.12467527389527e-05,b1c20,6.754696369171143e-05,b1c40,7.012188434600834e-05,b1c34,8.56190919876099e-05
b3c40,slope_last_50_cycles,-0.0010681891441345216,b1c43,8.789300918579266e-06,b1c35,1.3521909713745152e-05,b1c16,2.864480018615733e-05,b1c37,3.439307212829571e-05,b1c18,3.559708595275886e-05,b1c31,3.848075866699232e-05,b1c27,4.106283187866222e-05,b1c44,4.6561956405639666e-05,b1c15,6.539106369018565e-05,b1c33,6.579279899597188e-05
b3c40,mean_grad_last_50_cycles,-0.0010777777433395386,b1c43,7.914900779724173e-06,b1c35,1.3619661331176758e-05,b1c16,1.6546845436096226e-05,b1c31,2.530634403228758e-05,b1c18,2.8891563415527413e-05,b1c37,3.5346746444702174e-05,b1c44,3.646612167358394e-05,b1c27,4.475712776184091e-05,b1c33,6.043314933776864e-05,b1c15,6.378293037414564e-05
b3c40,slope_last_100_cycles,-0.0009278649091720581,b1c5,5.304813385009549e-07,b1c7,1.5169382095336264e-06,b1c42,9.878277778625462e-06,b1c27,1.1357069015502982e-05,b1c26,1.7050504684448212e-05,b1c31,1.9589662551879874e-05,b1c32,2.4567842483520525e-05,b1c17,5.728006362915039e-05,b1c36,6.367743015289306e-05,b1c16,6.735920906066897e-05
b3c40,mean_grad_last_100_cycles,-0.0009310689568519593,b1c5,2.3713707923889073e-06,b1c7,5.152523517608625e-06,b1c42,7.452964782714896e-06,b1c27,1.1273622512817348e-05,b1c26,1.4570653438568111e-05,b1c31,2.564251422882075e-05,b1c32,2.626001834869383e-05,b1c17,5.5764913558959957e-05,b1c36,5.990266799926747e-05,b1c19,7.155746221542368e-05
b3c40,slope_last_200_cycles,-0.0006673872470855713,b1c23,2.4893879890441548e-06,b1c18,7.1182847023010904e-06,b1c5,8.866488933563293e-06,b1c29,8.957684040069571e-06,b1c9,1.085698604583738e-05,b1c25,1.3743937015533504e-05,b1c11,1.7158389091491747e-05,b1c40,1.9599199295043928e-05,b1c41,2.9458105564117453e-05,b1c28,3.482669591903687e-05
b3c40,mean_grad_last_200_cycles,-0.0006678879261016845,b1c23,1.3527274131774729e-06,b1c18,6.666481494903634e-06,b1c9,9.231865406036282e-06,b1c5,9.663403034210205e-06,b1c29,1.0788142681121874e-05,b1c25,1.4196932315826494e-05,b1c40,1.4775991439819314e-05,b1c11,1.701176166534423e-05,b1c41,2.9194653034210114e-05,b1c28,3.595143556594854e-05
b3c40,slope_last_300_cycles,-0.0005070412158966064,b1c24,2.566973368327199e-07,b1c41,4.421671231587786e-06,b1c5,4.624724388122567e-06,b1c18,1.1286934216817187e-05,b1c11,1.7745494842529258e-05,b1c23,2.0057161649068237e-05,b1c20,2.4796525637308742e-05,b1c40,2.4824539820353245e-05,b1c9,2.7718941370646183e-05,b1c29,3.425339857737221e-05
